lat,long,time,pm
22.61,88.36,9/16/2023 19:00,27.47636879
22.48,88.39,9/16/2023 20:00,25.69111211
22.5,88.35,9/16/2023 20:00,25.46688419
22.51,88.34,9/16/2023 20:00,18.91683433
22.51,88.36,9/16/2023 20:00,20.64025342
22.51,88.37,9/16/2023 20:00,15.5514869
22.54,88.34,9/16/2023 20:00,20.98585772
22.54,88.35,9/16/2023 20:00,19.80695447
22.57,88.36,9/16/2023 20:00,20.09318283
22.57,88.42,9/16/2023 20:00,19.00321772
22.58,88.43,9/16/2023 20:00,16.93088556
22.59,88.36,9/16/2023 20:00,20.2087404
22.6,88.37,9/16/2023 20:00,22.84673466
22.6,88.41,9/16/2023 20:00,18.59615247
22.61,88.36,9/16/2023 20:00,23.20093429
22.48,88.39,9/16/2023 21:00,26.62358046
22.5,88.35,9/16/2023 21:00,24.97282119
22.51,88.34,9/16/2023 21:00,17.85710923
22.51,88.36,9/16/2023 21:00,19.4589374
