lat,long,time,pm
22.46,88.31,10/29/2023 8:00,74.65086246
22.46,88.31,10/29/2023 9:00,81.62683031
22.46,88.31,10/29/2023 11:00,59.25219026
22.46,88.31,10/29/2023 12:00,48.8926595
22.46,88.31,10/29/2023 19:00,73.77219349
22.46,88.31,10/30/2023 5:00,81.43018532
22.46,88.31,10/30/2023 7:00,100.5085576
22.46,88.31,10/30/2023 8:00,97.64332446
22.46,88.31,10/30/2023 9:00,96.17713513
22.46,88.31,10/30/2023 11:00,73.59761863
22.46,88.31,10/30/2023 12:00,72.54282645
22.46,88.31,10/30/2023 13:00,64.59632259
22.46,88.31,10/30/2023 14:00,56.92867755
22.46,88.31,10/30/2023 15:00,61.03958525
22.46,88.31,10/30/2023 16:00,57.05551881
22.46,88.31,10/30/2023 18:00,64.9263779
22.46,88.31,10/30/2023 19:00,78.4729092
22.46,88.31,10/30/2023 20:00,71.38843161
22.46,88.31,10/30/2023 21:00,80.06367578
22.46,88.31,10/30/2023 22:00,89.27563171
22.46,88.31,10/31/2023 5:00,87.55415855
22.46,88.31,10/31/2023 6:00,81.25623799
22.46,88.31,10/31/2023 7:00,85.3987904
22.46,88.31,10/31/2023 8:00,71.44354227
22.46,88.31,10/31/2023 9:00,61.62722924
22.46,88.31,10/31/2023 12:00,45.58750673
22.46,88.31,10/31/2023 13:00,47.69234409
22.46,88.31,10/31/2023 14:00,40.1106689
22.46,88.31,10/31/2023 15:00,39.67406479
22.46,88.31,10/31/2023 16:00,42.86218838
22.46,88.31,10/31/2023 18:00,54.07976039
22.46,88.31,10/31/2023 20:00,76.05670616
22.46,88.31,10/31/2023 22:00,65.05265568
22.46,88.33,9/15/2023 5:00,14.9698046
22.46,88.33,9/15/2023 12:00,20.96250895
22.46,88.33,9/15/2023 13:00,17.91930613
22.46,88.33,9/15/2023 22:00,23.5743355
22.46,88.33,9/17/2023 14:00,47.30131728
22.46,88.33,9/17/2023 21:00,28.18766308
22.46,88.33,9/18/2023 6:00,27.48659541
22.46,88.33,9/18/2023 12:00,43.93902493
22.46,88.33,9/19/2023 6:00,12.59406871
22.46,88.33,9/19/2023 12:00,15.33464706
22.46,88.33,9/20/2023 6:00,13.44805719
22.46,88.33,9/20/2023 13:00,16.409797
